analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
184,684,73.7223063966,17.3633625822,7.8765063413,0.4206937434
185,685,73.7609961319,17.4020523174,4.9684139560,1.5104459529
186,686,73.7659751064,17.4070312919,9.3415148292,5.3571092743
187,687,73.8030882070,17.4441443925,6.4471479367,3.1615479237
188,688,73.8694139122,17.5104700977,6.8823317673,7.3652727297
189,689,73.9975975416,17.6386537272,9.9300388841,0.7961057789
190,690,74.0538275240,17.6948837096,2.1963063588,1.0654899232
191,691,74.1411484595,17.7822046451,1.4128791302,1.6622842571
192,692,74.3901981708,18.0312543563,9.3786996747,5.8749122171
193,693,74.5303475593,18.1714037448,9.8509214897,1.6457274300
194,694,74.6923654085,18.3334215940,2.6829424498,0.8669875135
195,695,74.7032528827,18.3443090683,7.0973069792,1.2086147062
196,696,74.8599481679,18.5010043534,4.4868773497,9.9058634123
197,697,74.9720827858,18.6131389713,7.3015601080,6.1439129654
198,698,75.1282590615,18.7693152470,6.6151928639,9.5881811788
199,699,75.1783523757,18.8194085613,9.0049713293,0.9084324935
200,700,75.2752245425,18.9162807280,7.4488914161,8.0509241763
