analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
186,686,67.6581564055,14.1308217483,7.5423059517,7.2697813254
187,687,67.6871041271,14.1597694699,1.9474300382,3.9399853927
188,688,67.7811003982,14.2537657410,8.6735881735,5.4423047371
189,689,67.8813828172,14.3540481600,0.7659260815,8.0804191887
190,690,67.9010795031,14.3737448459,8.9663664411,9.8946264243
191,691,67.9074552044,14.3801205472,4.5039005800,3.9059127837
192,692,68.2570022993,14.7296676422,1.6806951917,3.1717885956
193,693,68.3585869084,14.8312522513,7.9004408020,0.9450268988
194,694,68.9505681328,15.4232334756,3.6645352669,3.5679812668
195,695,69.0525874526,15.5252527954,5.3707004632,3.2559768319
196,696,69.1381708293,15.6108361721,5.9898041209,5.0890279370
197,697,69.1745311999,15.6471965427,8.4906754312,8.2609974100
198,698,69.1828157302,15.6554810730,1.3042564801,0.8838608700
199,699,69.2127637138,15.6854290566,5.2114911124,0.5111977110
200,700,69.2195417873,15.6922071301,4.6468448470,0.8505253163
