analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
303,803,20.2606556974,6.3380698233,3.7630558098,5.6772321391,1
304,804,20.2678814948,6.3452956208,3.6818501478,8.2958456596,1
305,805,20.2687602798,6.3461744058,6.2607773277,4.8755028775,1
306,806,20.2871429768,6.3645571028,2.7162045441,8.6361461861,0
307,807,20.2917713822,6.3691855082,2.8882163360,9.4966664144,0
308,808,20.3027727354,6.3801868614,4.7037561676,4.7202151668,1
309,809,20.3403764897,6.4177906157,4.7811947947,4.1985990294,1
310,810,20.3790675015,6.4564816274,2.2160943413,3.0977068246,0
311,811,20.3908019236,6.4682160496,9.0486909618,2.6221935379,0
312,812,20.4061375540,6.4835516800,5.2917366496,6.1016184002,1
313,813,20.4185229189,6.4959370449,2.3655152706,3.2720960966,0
314,814,20.4200713126,6.4974854386,0.1727352976,3.7986619274,1
315,815,20.4238974702,6.5013115962,0.7674256572,2.3589751419,0
316,816,20.4721166158,6.5495307418,6.8832842104,3.8200385096,0
317,817,20.4810540260,6.5584681519,0.1651258572,8.2950030382,0
318,818,20.5073462948,6.5847604208,9.3330958575,7.5123930170,0
319,819,20.5883387830,6.6657529090,3.6721889859,9.5741860811,1
320,820,20.6282772419,6.7056913679,2.7973627180,8.0932825874,0
321,821,20.6612138821,6.7386280081,6.0205501829,8.2477799785,1
322,822,20.6617698716,6.7391839976,3.2748191428,7.5906044586,0
323,823,20.7218500504,6.7992641763,4.0959932117,5.8424562922,1
324,824,20.7270464264,6.8044605523,3.3875625774,3.7837665219,1
325,825,20.7505094782,6.8279236041,0.6566579724,9.0666710330,0
326,826,20.7656035441,6.8430176701,5.1823824466,5.2075394560,1
327,827,20.8830597245,6.9604738504,6.7265695006,0.6257334090,0
328,828,20.9153960850,6.9928102109,5.0771975329,1.5791605075,1
329,829,20.9383787464,7.0157928724,4.6851949401,8.3350508178,1
330,830,20.9457116723,7.0231257983,2.5949044035,5.5346015577,1
331,831,20.9815707054,7.0589848314,6.7310276959,1.8237715317,0
332,832,21.0123726579,7.0897867839,3.7211017807,8.0586964123,1
333,833,21.0289407801,7.1063549061,0.6156136807,3.2624302892,0
334,834,21.0377715590,7.1151856850,8.9471766983,1.5670237682,0
335,835,21.0484375120,7.1258516380,0.8021613567,5.1075028172,1
336,836,21.0593532098,7.1367673358,5.4385108016,2.4415543155,1
337,837,21.0782471160,7.1556612420,3.4777042407,6.9125719931,1
338,838,21.0888586476,7.1662727736,4.6366829736,6.7609944707,1
339,839,21.1177329776,7.1951471035,2.9234316668,1.5017067999,0
340,840,21.1376232831,7.2150374090,6.1821461438,2.2074085120,1
341,841,21.1871122006,7.2645263265,6.7350023097,8.1961891589,0
342,842,21.2859372253,7.3633513513,6.0267988089,0.9565784253,1
