analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
574,1074,28.2730914603,14.2364661037,0.4516711060,4.6308845508,1
575,1075,28.2918969796,14.2552716230,1.9072215661,4.7056274083,1
576,1076,28.3135679397,14.2769425831,3.7221099491,4.2620936193,1
577,1077,28.3573701955,14.3207448389,9.1405425564,6.6837567200,0
578,1078,28.3631745323,14.3265491757,6.0219232474,2.5043474726,1
579,1079,28.3895906345,14.3529652780,3.8841285448,2.3370290936,1
580,1080,28.3898514025,14.3532260459,7.8161966384,7.0497725184,0
581,1081,28.3972842755,14.3606589190,0.6741383733,0.4961799510,0
582,1082,28.4146350861,14.3780097295,9.0555402852,7.7105884611,0
583,1083,28.4473123412,14.4106869846,6.6066014551,6.8889204519,1
584,1084,28.4924727670,14.4558474104,7.1529284465,0.3480912681,0
585,1085,28.4932221661,14.4565968095,1.3106093909,2.7267260416,0
586,1086,28.5055072157,14.4688818592,8.4746679057,2.8005231980,0
587,1087,28.5153015380,14.4786761814,8.0594625135,0.1086280358,0
588,1088,28.5511249571,14.5144996005,1.5971498438,4.0230385026,1
589,1089,28.5693792357,14.5327538791,7.8745714041,4.7080969205,0
590,1090,28.6066970991,14.5700717425,9.6961828470,1.6264590203,0
591,1091,28.6318781765,14.5952528199,2.5916906511,6.6734278205,0
592,1092,28.6762492085,14.6396238519,2.6755618628,2.9855025473,0
593,1093,28.6844380333,14.6478126767,5.8319673735,0.6364103682,1
594,1094,28.7389158651,14.7022905086,9.7355880570,4.6654928622,0
595,1095,28.7784687317,14.7418433751,2.8319480500,1.9237711152,0
596,1096,28.8286702347,14.7920448781,0.2983512534,2.3858376601,0
597,1097,28.8525150252,14.8158896686,8.8818698359,1.3798850467,0
598,1098,28.8621405796,14.8255152231,9.4058077375,0.8625072317,0
599,1099,28.8935117295,14.8568863730,5.7178618982,8.4534762131,1
600,1100,28.9577931711,14.9211678145,7.4812779340,5.3941074837,0
601,1101,28.9685991374,14.9319737809,0.6174735755,2.8745369116,0
602,1102,28.9807156756,14.9440903191,0.0117828082,2.4644026155,0
603,1103,29.0007696583,14.9641443017,7.1791413929,9.6434693227,0
604,1104,29.0138748328,14.9772494762,8.3800122607,8.7799115594,0
605,1105,29.0414742096,15.0048488530,1.2302527009,9.9332856656,0
606,1106,29.0508182911,15.0141929346,2.1104135549,7.3071732420,0
607,1107,29.0550932879,15.0184679313,4.5409497013,5.7894707957,1
608,1108,29.0739764845,15.0373511280,8.5247451574,0.5276295807,0
609,1109,29.0824722837,15.0458469271,1.0339925274,5.2763893150,1
610,1110,29.0848988405,15.0482734839,9.0118765292,0.0395524101,0
611,1111,29.1026734504,15.0660480939,0.2938603247,8.0165887012,0
612,1112,29.1885781635,15.1519528069,3.7672249868,6.2587739765,1
613,1113,29.1939570564,15.1573316999,5.3772428714,1.0387986027,1
614,1114,29.2020399081,15.1654145515,5.1928557957,5.7673774692,1
615,1115,29.2085059167,15.1718805602,1.0138707171,8.8230022597,0
616,1116,29.2161003522,15.1794749956,2.8183337857,5.9616881348,1
617,1117,29.2340602519,15.1974348954,9.8623350849,6.5358576906,0
618,1118,29.2394541021,15.2028287455,6.6044447416,1.3315742064,1
619,1119,29.2653991417,15.2287737852,6.5888348144,2.6314864072,1
620,1120,29.2782513206,15.2416259640,8.4725017701,1.1750038530,0
621,1121,29.2805026985,15.2438773420,3.0338923100,4.5803092893,1
622,1122,29.2809004886,15.2442751320,8.0532850086,5.6553382230,0
623,1123,29.3105841043,15.2739587477,0.7762647405,8.3463104701,0
624,1124,29.3502583260,15.3136329694,7.4198796082,3.1493062914,0
625,1125,29.3559855534,15.3193601969,5.0164773919,5.3193064065,1
626,1126,29.3881230314,15.3514976749,1.1299428773,9.6251037923,0
627,1127,29.4116820201,15.3750566635,4.2968518216,3.7989680034,1
628,1128,29.4840720884,15.4474467318,5.3122469826,1.6910816343,1
629,1129,29.5568112864,15.5201859298,5.5133769541,9.3309132501,1
630,1130,29.5767617973,15.5401364408,1.9303233053,4.4330190695,1
631,1131,29.5794195660,15.5427942094,9.9593636942,1.5937436148,0
632,1132,29.5874081541,15.5507827975,7.7967455059,2.7520090995,0
633,1133,29.5893617324,15.5527363758,4.8591865060,6.7647058631,1
634,1134,29.6437750520,15.6071496954,1.3878791332,5.5137255320,1
635,1135,29.6470603620,15.6104350054,6.8329031318,3.2258869524,0
636,1136,29.6645594975,15.6279341409,2.8825990351,5.2378179132,1
637,1137,29.6934254289,15.6568000724,5.8802570936,8.5530005721,1
638,1138,29.7817729641,15.7451476075,7.2259054919,3.3978660056,0
639,1139,29.8111016178,15.7744762613,6.4149918299,3.1542003158,1
640,1140,29.8140569617,15.7774316052,7.6769639759,4.3803757798,0
641,1141,29.8326102320,15.7959848755,0.5467192913,2.6692124278,0
642,1142,29.8366348393,15.8000094827,5.0292040110,3.4586713324,1
643,1143,29.9367053443,15.9000799878,8.3150130483,5.7237480084,0
644,1144,29.9607017073,15.9240763507,9.3740894528,7.4500331135,0
645,1145,29.9672732003,15.9306478438,7.8130114816,8.1991312306,0
646,1146,30.0020215302,15.9653961736,9.3236193448,7.9777389452,0
647,1147,30.0170354256,15.9804100691,2.1986516755,1.2302064339,0
648,1148,30.0512615880,16.0146362314,5.0206852974,0.1609733963,1
649,1149,30.0996797551,16.0630543985,9.6046873167,8.9885201867,0
650,1150,30.1230220877,16.0863967311,6.5246862571,6.8726586162,1
651,1151,30.1240983677,16.0874730112,5.9991253960,6.0655640995,1
652,1152,30.1625621031,16.1259367466,9.3981960441,7.0465503697,0
653,1153,30.1973178747,16.1606925181,9.3301368245,2.6144553633,0
654,1154,30.2306569185,16.1940315619,3.1785966032,3.1382171827,0
655,1155,30.2384115887,16.2017862321,3.9677194760,0.4714069677,1
656,1156,30.2503608633,16.2137355068,8.5162760640,1.1085750013,0
657,1157,30.2524560796,16.2158307230,8.9566114204,9.8560153337,0
658,1158,30.3012858877,16.2646605312,5.8917749800,8.0306350385,1
659,1159,30.3289423205,16.2923169640,9.2273039970,1.9244498564,0
660,1160,30.3431874917,16.3065621352,2.0320572679,9.7535999456,0
661,1161,30.3531672747,16.3165419181,1.7592437977,5.6320996140,1
662,1162,30.4401103619,16.4034850054,8.6944111424,7.7090646394,0
663,1163,30.5070347553,16.4704093987,1.3025808392,2.5285603290,0
664,1164,30.5095671715,16.4729418149,5.7811596546,4.8895308047,1
665,1165,30.5413404513,16.5047150947,8.7216134185,1.9263591345,0
666,1166,30.5529892352,16.5163638787,0.5900406318,3.4402511246,1
667,1167,30.5617523882,16.5251270317,8.2174611970,0.1150054923,0
668,1168,30.5689424994,16.5323171429,9.1034427695,0.3626839479,0
669,1169,30.5897499452,16.5531245887,8.1982595376,2.5508342827,0
670,1170,30.5926803986,16.5560550420,3.1808396198,8.3609171239,0
671,1171,30.6004399947,16.5638146382,5.8794087634,6.6303579612,1
672,1172,30.6016591804,16.5650338239,5.0789529401,0.0601792968,1
673,1173,30.6274739970,16.5908486404,4.2227447033,2.2126816156,1
674,1174,30.6300975058,16.5934721493,7.0820000862,1.3879889812,0
675,1175,30.6385864331,16.6019610766,9.2543674023,0.9646876495,0
676,1176,30.6578353927,16.6212100361,5.1362000109,7.2214001307,1
677,1177,30.6994585961,16.6628332395,3.8926944090,5.2158454664,1
678,1178,30.7018863834,16.6652610268,5.6794721451,3.4880307044,1
679,1179,30.7076367460,16.6710113895,6.3382871539,3.5426717544,1
680,1180,30.8129129233,16.7762875667,5.1787586799,0.5373729975,1
681,1181,30.8703928994,16.8337675429,2.7680821505,6.8575902049,0
682,1182,30.8824495486,16.8458241920,8.9039548873,8.8334539492,0
683,1183,30.8864827428,16.8498573862,9.4264420490,0.8528322208,0
684,1184,30.9003755109,16.8637501544,4.7468104925,3.6634924462,1
685,1185,30.9253389584,16.8887136018,7.1579558025,5.1218711799,0
686,1186,30.9336201118,16.8969947553,6.7116383106,4.0273364277,0
687,1187,30.9629719162,16.9263465597,9.3679377608,3.7077282292,0
688,1188,31.0450565946,17.0084312380,2.7322901364,0.4267620624,0
689,1189,31.0601723652,17.0235470086,9.6725340193,9.5926113529,0
690,1190,31.0750300300,17.0384046735,4.2064700824,2.7432632966,1
691,1191,31.1336793831,17.0970540266,9.4360753431,3.3561842849,0
692,1192,31.1370112014,17.1003858448,9.2932277750,9.6768719652,0
693,1193,31.1374958656,17.1008705090,8.5793531169,5.0505886919,0
694,1194,31.1667223434,17.1300969869,8.5488598956,6.4318448304,0
695,1195,31.1670187292,17.1303933727,2.3562143203,0.2419412052,0
696,1196,31.1830337631,17.1464084065,7.0883572007,1.0948073507,0
697,1197,31.2023698164,17.1657444598,5.8784567415,2.9202052434,1
698,1198,31.2330524879,17.1964271314,7.6428422281,2.3483489785,0
699,1199,31.2694747971,17.2328494405,2.2220650315,1.7817935749,0
700,1200,31.2964144338,17.2597890772,9.6053765354,6.6824134044,0
701,1201,31.3283084018,17.2916830452,6.1920552213,1.7050859790,1
