analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
560,1060,19.0532126715,9.0545028409,7.0657007783,8.8780034627,0
561,1061,19.0633476389,9.0646378082,5.7354340540,2.1772521146,1
562,1062,19.0748030345,9.0760932038,1.4113685352,1.5537901743,0
563,1063,19.0964463312,9.0977365005,9.0479707970,8.9230858456,0
564,1064,19.1016602557,9.1029504251,0.5154887940,0.9267340540,0
565,1065,19.1172286207,9.1185187901,5.5550965950,1.6541339093,1
566,1066,19.1268689245,9.1281590939,5.1911089127,7.2027642697,1
567,1067,19.1352732966,9.1365634659,0.6603079059,9.2437225108,0
568,1068,19.1461373239,9.1474274933,8.6884013184,0.1538574597,0
569,1069,19.1688332386,9.1701234080,6.0532002834,7.6599849555,1
570,1070,19.1824585757,9.1837487450,9.4899543318,1.7979495382,0
571,1071,19.1967593364,9.1980495058,0.3226940784,7.9799297716,0
572,1072,19.2072231027,9.2085132721,6.1508780335,5.1199174230,1
573,1073,19.2291752391,9.2304654085,7.0059026555,9.8179477144,0
574,1074,19.2293923807,9.2306825501,5.6111818876,9.4975163640,1
575,1075,19.2487682929,9.2500584622,5.9413993085,2.8530533080,1
576,1076,19.2899645108,9.2912546802,5.4136274933,6.3105893843,1
577,1077,19.3212616346,9.3225518039,6.5924420830,6.9206926266,1
578,1078,19.3394402413,9.3407304107,7.3612244407,2.4356361379,0
579,1079,19.3702061633,9.3714963327,2.2365323273,3.4906023433,1
580,1080,19.3711313649,9.3724215343,3.6259302961,3.6449998193,1
581,1081,19.3823085649,9.3835987343,5.0382123495,0.8966643865,1
582,1082,19.3893206314,9.3906108008,9.4292331975,1.4237902093,0
583,1083,19.3966532362,9.3979434055,8.0184719723,2.1498476216,0
584,1084,19.4183521864,9.4196423557,1.1189358124,1.8327236371,0
585,1085,19.4202642807,9.4215544501,9.8398118521,2.8323510671,0
586,1086,19.4251364785,9.4264266479,7.0075890905,6.7200172283,0
587,1087,19.4277928095,9.4290829789,0.7486778701,2.4379633500,0
588,1088,19.4585927921,9.4598829615,1.9118010365,3.7116861253,1
589,1089,19.4647259685,9.4660161379,3.0579577419,4.3885877665,1
590,1090,19.5462596782,9.5475498476,7.5886042417,2.0010213634,0
591,1091,19.5475740590,9.5488642283,4.0022872693,2.3922629809,1
592,1092,19.5648119022,9.5661020716,6.1821214155,0.7395661736,1
593,1093,19.5678909374,9.5691811068,4.2684616194,5.2121379500,1
594,1094,19.5969257442,9.5982159136,3.6971796142,9.4233421331,1
595,1095,19.6007286873,9.6020188567,9.3170138276,4.0408790450,0
596,1096,19.6228719246,9.6241620940,4.3043979627,2.1590899830,1
597,1097,19.6391556796,9.6404458490,6.0000678147,8.9250316875,1
598,1098,19.6614335332,9.6627237026,2.8460250756,4.6507279638,1
599,1099,19.6775507121,9.6788408815,2.7480139907,5.0335751354,1
600,1100,19.6815338078,9.6828239772,7.2105274933,0.7295441926,0
601,1101,19.6953418365,9.6966320058,1.3777461174,0.8966657483,0
602,1102,19.7430383567,9.7443285261,6.1069769331,7.5247894182,1
603,1103,19.7451609952,9.7464511645,1.5815130996,0.3074947056,0
604,1104,19.7485221475,9.7498123169,8.0631144560,2.2368518828,0
605,1105,19.7616529261,9.7629430954,0.5694420764,3.5685980334,1
606,1106,19.7667899676,9.7680801370,8.9922101408,2.0946072029,0
607,1107,19.7735253712,9.7748155406,7.0958533750,9.3039687860,0
608,1108,19.7814200377,9.7827102071,5.3241375760,4.1421934189,1
609,1109,19.7922518210,9.7935419904,1.7554879320,2.4028869819,0
610,1110,19.8048584898,9.8061486592,9.2153248307,2.0158364528,0
611,1111,19.8050987694,9.8063889387,3.8782316423,5.0502779168,1
612,1112,19.8204776100,9.8217677794,0.4179542022,6.9505727028,0
613,1113,19.8490395697,9.8503297391,8.1661485358,0.8894441153,0
614,1114,19.9009137016,9.9022038709,6.5070698964,8.1455657263,1
615,1115,19.9127949894,9.9140851588,8.5574680235,1.1702720921,0
616,1116,19.9157658107,9.9170559801,1.7357805392,2.7874989308,0
617,1117,19.9258749502,9.9271651196,4.5297798536,8.1364924411,1
618,1118,19.9278343254,9.9291244948,4.5992658483,4.1803173245,1
619,1119,19.9385098752,9.9398000446,0.3310261855,8.7116018027,0
620,1120,19.9616706514,9.9629608208,3.8101793549,7.0326781727,1
621,1121,19.9720569946,9.9733471640,0.3444645335,2.1540529538,0
622,1122,19.9922226142,9.9935127836,4.7838424933,3.0021188206,1
623,1123,20.0095233151,10.0108134845,6.0316977678,9.2165351123,1
624,1124,20.0283496067,10.0296397761,0.3087174082,3.9445324798,1
625,1125,20.0295209524,10.0308111218,2.9221484307,2.1602676368,0
626,1126,20.0366064542,10.0378966236,3.9213248253,5.8271284231,1
627,1127,20.0432428982,10.0445330676,2.1659435285,8.9389783580,0
628,1128,20.0800091822,10.0812993516,4.4275138134,4.5585368786,1
629,1129,20.0804173253,10.0817074947,3.2246815228,3.8427343826,1
630,1130,20.1118222910,10.1131124603,5.5050860795,1.2762577780,1
631,1131,20.1157060564,10.1169962257,3.2128839828,8.0209268325,0
632,1132,20.1178174774,10.1191076468,3.2750360434,5.1132396089,1
633,1133,20.1234737111,10.1247638805,6.1206305504,3.7981081475,1
634,1134,20.1292079234,10.1304980928,9.7571624316,3.3816571834,0
635,1135,20.1374169192,10.1387070886,6.2268209613,6.9439155718,1
636,1136,20.1504836973,10.1517738667,8.8900647801,1.1631037308,0
637,1137,20.1833477162,10.1846378856,1.7753174836,1.3085904855,0
638,1138,20.1862986246,10.1875887940,9.0605142990,2.2077574443,0
639,1139,20.2562242979,10.2575144673,7.5712023698,9.0908475949,0
640,1140,20.2625921193,10.2638822886,0.9267111778,4.5047014302,1
641,1141,20.2722542608,10.2735444302,3.5373951619,1.1566536184,1
642,1142,20.2816899796,10.2829801490,0.2975614971,8.7043616887,0
643,1143,20.3309694130,10.3322595824,1.8389519674,3.9648866247,1
644,1144,20.3320547133,10.3333448827,1.1507852270,2.0526630681,0
645,1145,20.3522515367,10.3535417061,4.4783045568,1.3480786936,1
646,1146,20.3913232039,10.3926133733,5.1956901598,0.9891375374,1
647,1147,20.4122049889,10.4134951583,6.1667621048,6.5519743660,1
648,1148,20.4259809999,10.4272711693,4.9632245341,1.9145410664,1
649,1149,20.4684156584,10.4697058278,5.7497800985,6.5041946415,1
650,1150,20.4723119515,10.4736021209,6.4810084704,3.3975342535,1
651,1151,20.4736654042,10.4749555736,2.4338145842,5.6982923140,1
652,1152,20.4811377568,10.4824279262,6.9430791997,8.9249397664,0
