death_index,death_time,x,y
542,13.7098574637,5.8422141278,0.6434995347
543,13.7150441046,0.7841424940,9.4801690268
544,13.7463629624,7.9785029902,8.9602302887
545,13.7748897458,8.6315807197,9.3803336921
546,13.8100094291,9.7549440156,1.5603476239
547,13.8106506023,8.8623208674,8.0817593272
548,13.8215293004,9.0677243660,6.0576535844
549,13.8246413114,7.9259730584,0.0553181115
550,13.8524163946,2.3163476240,9.7968107706
551,13.8730455603,9.3984338148,5.1466462851
552,13.8886471657,6.9877801316,4.6293355625
553,13.8983251136,2.6442295042,7.0372425365
554,13.9007485376,2.9965301360,9.7439449866
555,13.9123462937,2.4341309888,6.6640439014
556,13.9816058118,9.5374174968,9.7477795940
557,13.9928986271,3.4202120480,5.6679941307
558,14.0251883749,3.7530048291,1.9542882019
559,14.0339389366,2.6890587600,3.2611634024
560,14.0360603511,4.8158704667,5.7075963268
561,14.0639543154,1.6393760066,8.8871298718
562,14.0749784407,1.1952828640,5.1157609745
563,14.1083760458,5.1899135295,0.3494689404
564,14.1631951496,9.6751786724,6.8404326624
565,14.1727428559,7.5752964655,0.5497543847
566,14.1760982359,5.4973874067,2.5981224855
567,14.1994939306,3.2472986416,6.5835371788
568,14.2053919926,1.8826430011,9.9205325616
569,14.2408686986,0.9282403912,3.3912671952
570,14.2580584932,3.8284714717,2.7018834055
571,14.2787990543,2.0398559362,0.0250591307
572,14.3701492190,4.8331228024,4.8677187212
573,14.4284577970,0.8313777205,0.2530728302
574,14.4355477018,8.8038789071,1.8617886850
575,14.4505024253,9.8827223545,1.0862787302
576,14.4648957999,5.3876827025,8.6090539729
577,14.4677280899,6.4745005058,1.2066078301
578,14.4860233710,4.0391936708,3.9575112861
579,14.5227843266,4.3815563608,0.3435370357
580,14.5241721175,8.7604001554,6.8848188547
581,14.5289179238,8.4441091860,8.6645779312
582,14.5384166356,8.8699987648,0.3855576540
583,14.5557512674,9.7266070427,6.4657180771
584,14.6098294928,5.8545390772,6.8261020019
585,14.6595532177,5.7918411843,5.2028737012
586,14.6783732757,6.4579778398,3.6559831383
587,14.7254320368,0.1972477559,6.1661730938
588,14.7259030454,8.8838689708,8.2817518603
589,14.7450464737,0.2622979063,5.5670743336
590,14.7522037882,8.4756400080,9.6130308400
591,14.7677841902,9.2929494503,1.3621827114
592,14.7862160685,3.1318651798,7.2344256399
593,14.8091504015,6.1567780112,9.8564805041
594,14.8270042106,2.7759123384,0.2291439468
595,14.8358608873,0.8989741388,3.7666700665
596,14.8695610952,5.9117499858,7.4839374289
597,14.9313472835,0.0020171563,3.9742218078
598,14.9953368770,7.2036414942,6.5199238886
599,15.0096326184,7.0133371663,9.1513800542
600,15.0123734071,0.1443667579,7.7972954066
601,15.0191942585,5.4163207076,3.5658289845
602,15.0317040655,8.7624405624,8.0704211970
603,15.0523254779,5.6720032282,0.1374105387
604,15.0540083764,9.0315880203,7.4218595258
605,15.0867807880,8.6341475243,8.2399571200
606,15.1094694031,6.8070829863,8.7631238658
607,15.1126065228,3.3676437764,9.9472552915
608,15.1318418439,8.7529775517,1.8182967829
