death_index,death_time,x,y
192,5.7773283207,7.7612479890,7.0537265736
193,5.8225422385,8.8245097885,0.0938557120
194,5.8421694322,4.7022652281,6.7918745117
195,5.8541388810,0.0935223669,2.0511368782
196,5.8561244674,2.7046056355,1.9509537105
197,5.8815751132,9.8646222028,5.1731052494
198,5.8851189168,4.2173447243,8.2390035731
199,5.9009801382,4.5380781871,3.8443041777
200,5.9076572884,1.6940984380,1.0230965779
201,5.9578759635,0.2658551951,7.7503671589
202,6.0308082846,8.4322024120,2.2616410704
203,6.0696706528,1.6297065919,3.2203134783
204,6.1015787003,4.7968774703,6.2024889429
205,6.1138096465,4.2700907016,3.0052800189
206,6.1303078153,8.1662071920,0.5728863658
207,6.1662085328,1.5599057252,2.5347548136
208,6.2216960953,1.0712930092,3.0647478473
209,6.2507828554,2.9337414222,0.1508325586
210,6.2878168619,1.6886284914,3.6268431400
211,6.3260295523,1.1859776990,0.1864118615
212,6.3355988605,1.3781149042,0.6638112621
213,6.3357818388,1.7995977326,2.9437312586
214,6.3376803290,8.9123588384,8.3136859195
215,6.3436101130,8.8173258124,6.3051419852
216,6.3888047922,4.5741408109,4.8761580004
217,6.4176390270,1.3906966734,8.5170993162
218,6.4311264147,5.6138043471,1.1146468239
219,6.4350449423,9.7259577833,9.9612851743
220,6.4446014824,4.0476496881,5.6628421435
221,6.4479765645,1.0050401186,4.2537619332
222,6.4852429669,0.1036865192,0.9664370566
223,6.5531225088,3.0616029748,5.5316528638
224,6.6060926493,6.8097226470,4.1644995299
225,6.6338202002,9.7887907003,0.1749608964
226,6.6408207622,1.3473798618,7.5498976234
227,6.6417514976,5.2331549280,5.0350299660
228,6.6445560308,2.3590403214,0.5383981466
229,6.6530804034,0.7460399131,3.1600924611
230,6.6714695437,4.4533835045,8.7577198788
231,6.6766823555,3.1546511288,4.2841622627
232,6.6939529520,1.9969016462,1.5487826030
233,6.7550601773,4.5041641255,9.6774770353
234,6.8207921151,8.5780851350,2.1300681639
235,6.8538329066,3.4983869179,4.2530337795
236,6.8568713518,2.1618698708,0.1931761144
237,6.8622932500,7.1603006959,5.2087032241
238,6.8930165951,1.1058049808,3.7338972779
239,6.9311325057,0.5996981047,6.4493263860
240,6.9525252443,2.4965701799,7.7844688155
241,6.9615932549,7.8656687733,5.1240820797
242,6.9813141338,0.8301159222,3.1659586462
243,7.0505537319,3.4115027061,5.6961586701
244,7.0811025635,8.8976607720,6.4229299743
245,7.0874443569,0.5641698198,4.1794958564
246,7.1435001134,3.4617255099,0.1875437099
247,7.1631883261,1.7505569388,0.6166662912
248,7.1713254095,3.3447365993,9.8092233542
249,7.2219731061,9.2104206227,8.8773750585
250,7.2246455775,9.9955525538,1.4729968496
251,7.2249840126,7.8056679739,2.9261245308
252,7.2539733755,2.3820025195,2.6201719599
253,7.2685659094,8.7363630385,4.4509741389
254,7.2769163869,6.9801313375,7.9566764149
255,7.3148823911,0.0107522756,1.2250952638
256,7.3812000937,3.2702004230,2.5689098354
257,7.3954090506,0.6713060200,0.1704688105
258,7.4057871891,7.9911454716,3.3577655373
259,7.4227293997,0.3457585177,0.3192017574
260,7.4293342703,1.8389975019,5.4678604238
261,7.4705161824,1.8546983846,1.4892264132
262,7.4705562987,6.7772426116,6.3791036709
263,7.4713284337,6.7880067586,4.5693286153
264,7.4808534967,9.5254010069,8.3770934505
265,7.4936497146,8.6708556039,9.3503808442
266,7.5132013482,6.1393109915,7.9710007531
267,7.5234899061,7.6731247440,9.3729272696
268,7.5720909951,4.9784624702,4.3934017251
269,7.5847746428,0.7721898975,2.8016409612
270,7.5858594519,7.9550662103,4.0986527319
271,7.5862426521,8.2740137722,3.6647538750
272,7.5977146323,0.0094609677,8.2589114213
273,7.6005288191,7.8853306594,8.1173464675
274,7.6192879609,7.3332250818,6.3961174514
275,7.6441656283,9.5213320219,1.6092999892
276,7.6504309414,4.4752117487,6.9047964697
277,7.6904434122,2.6618725672,4.0131859648
278,7.7344554957,3.0235819830,4.8586461457
279,7.7350954101,7.1404486471,3.8843698684
280,7.7625219789,4.6253458056,8.1943006549
281,7.7787968274,0.3578492387,3.3981031690
282,7.7918276808,5.9391679725,5.2990609363
283,7.8014059352,2.7671438610,1.9387890975
284,7.8098837936,1.0226255828,0.0408932866
285,7.8325167185,4.6592843055,3.6229491707
286,7.8393137081,1.9265440014,3.5106071099
287,7.8541546746,5.6952756083,6.7101219841
288,7.8549488860,1.4572815542,4.9679727549
289,7.8643725804,7.8259319253,8.3375693979
290,7.8717235036,4.7716845942,5.5062516843
291,7.8941870725,5.6089353702,0.3173726292
292,7.9177412194,5.8080798427,7.8561440279
293,7.9207435293,3.3524564672,2.1650206217
294,7.9575688730,0.9972452397,3.4202412876
295,7.9777264886,5.3222995323,2.0941829015
296,8.0155595505,5.6624449239,3.1111319747
297,8.0444946012,4.1818238330,3.5838289847
298,8.0681191643,4.5058575336,4.0901106585
299,8.0842651399,4.6114568266,3.1641726085
300,8.1106552007,9.1050562119,5.6694398018
301,8.1145278229,8.1660984429,2.6474846266
302,8.1402880355,1.5014046501,2.6624287613
303,8.1585258920,8.1539396252,6.8894135477
304,8.1818227545,2.1012006233,6.0539206524
305,8.2294209496,9.5988121225,9.6999030169
306,8.2788614583,8.6866719455,3.9452099255
307,8.2803528262,2.5683468699,0.1369013898
308,8.2890067706,8.4143525899,2.2733543032
309,8.3382269579,2.3892862815,9.8767379597
310,8.3903745494,3.3602236627,9.1499362560
311,8.4027289249,1.8919568915,4.2325622811
312,8.4568996478,7.3886560484,7.9679210353
313,8.4627645361,5.2670895527,2.7950808703
314,8.5161907584,3.4998575336,9.4510676814
315,8.5373089469,4.8465347277,9.6707040289
316,8.5448266252,7.3787831776,6.7281350003
317,8.5535596618,3.1697739727,5.6040537582
318,8.5597038542,2.6503884112,3.7937326087
319,8.5601694424,5.7168827639,2.5572702041
320,8.6050543241,2.0601353270,0.4835356854
321,8.6083228485,0.2672965003,1.7519927851
322,8.6211244235,9.3082249423,0.4317271701
323,8.6216526671,7.6247957105,4.3014998849
324,8.6688096636,1.3452801643,6.1642157079
325,8.6870560968,4.9900713701,0.4298889771
326,8.6880837490,1.3554235973,1.0256268987
327,8.6948413652,1.3171944053,1.4663752477
