death_index,death_time,x,y
603,106.1603288537,2.5737415984,4.2626433465
604,106.5575457564,4.6176015007,7.6776419660
605,106.5580535830,4.8558370492,2.7952673864
606,106.7302891785,5.2483501592,1.2378441852
607,106.7779163609,2.9553255610,4.4388067980
608,106.8091585153,5.0878152303,1.5318198506
609,107.2528365655,2.6312141115,3.3480986289
610,107.2725198772,6.6553252968,1.4485100375
611,107.3060095868,6.1486433402,2.0032657734
612,107.4226103513,4.8445927269,2.3740887424
613,107.5127738235,6.8523028616,7.5729604337
614,107.6318970112,6.5068731465,1.2396455531
615,108.1997275442,5.7955970545,8.2025356859
616,108.2577047967,1.5646736814,6.2798370396
617,108.3040796711,4.8788034009,4.0954314327
618,108.4305785955,3.8474695871,2.5333904036
619,108.5954154208,4.2362732660,4.7520710825
620,108.6288802304,2.7834351086,4.5982125296
621,109.0155540030,3.1899244050,5.4295591524
622,109.5109822952,0.7846914460,4.0292265885
623,110.2937648525,6.2930415764,6.8069940211
624,110.3527008385,2.9979191883,4.0555675141
625,110.6595450539,2.1621666259,5.4777365751
626,110.6629025355,5.6950215537,1.6317650728
627,110.7481722102,0.7086733403,5.8378907093
628,110.7599405099,4.8859477769,3.0562942345
629,110.7782485699,2.2616636222,5.4951377743
630,110.9354038221,5.6822988440,5.0740141162
631,110.9404753126,6.2538112147,2.3831550702
632,111.2360529238,5.1813234116,7.5576591168
633,111.6039453466,5.6810798238,7.9922935461
634,111.8368517645,3.6261091953,2.2270895930
635,112.0112059028,6.1785495381,8.6705009387
636,112.1303537605,5.4849956453,2.2690272307
637,112.2069468836,5.2817962025,7.5351686528
638,112.5823231337,3.9312669015,4.2107530386
639,112.9164744980,6.7663651909,2.4022998949
640,112.9498905604,4.5323825239,4.4752528580
641,113.3591182617,3.9443415735,7.3704726599
642,113.6502786376,3.8594764943,5.2497571403
643,113.6784619655,4.8224424987,2.4505129164
644,113.7518852251,6.8366847235,5.8048748473
645,113.9397448578,5.5418862858,2.4376378121
646,113.9747612215,3.3515848708,5.3730982294
647,113.9820217059,0.8713838304,6.2094703385
648,114.2453131379,1.3772443795,5.2714010883
649,114.2514202766,4.3552543285,4.7303979669
650,114.6579301781,5.4917637536,4.5306760457
651,114.6965006560,4.4872402255,8.9388491254
652,114.8255346918,2.4879099288,3.6718600612
653,115.0499540810,4.1146796023,8.5359378013
654,115.2420697403,5.2485071518,6.1871107955
655,115.2645784158,0.8596391330,3.6323700852
656,115.3334006167,4.1571286508,0.8538430062
657,115.4576549618,0.9760101078,3.2787855894
658,115.4620388524,3.6193564171,5.7773755045
659,115.5863385351,3.9353055593,5.0400226892
660,115.6877689531,3.3601161520,6.1047251405
661,115.7113597114,2.5653097975,4.2314507243
662,115.8782542760,0.8526988834,4.8922547477
663,115.8974087166,4.3991205208,3.4537916010
664,115.9242058991,3.8177401482,8.7467841426
665,115.9258968408,1.4770361564,4.5956773907
666,115.9571324397,0.9982620549,4.5259386741
667,116.0395899368,5.3171376590,2.1045841939
668,116.0442688193,3.7481141387,2.9935543586
669,116.2615515325,5.4693173725,5.0229983352
670,116.4008791548,0.0467274612,4.2964931721
671,116.7662486453,6.2814596525,3.3479813652
672,116.7681243353,1.0699372932,6.0614210534
673,116.8096933906,1.5896396118,3.2024878142
674,116.8207162363,5.9378569810,8.4975128523
675,117.5479690244,4.0846702659,6.4474417302
676,117.6865461014,3.2415334951,3.3173230336
677,117.7176708672,5.3471001346,5.6601279450
678,117.7510702396,5.8380595045,6.2879533439
679,117.8118784459,5.9117181534,0.3051569292
680,118.0172648875,5.7240186706,7.2300304592
681,118.2299008565,5.5679203367,6.4038040202
682,118.2595564653,5.0001862283,6.2265003397
683,118.4066109364,2.8125692098,4.4160670776
684,118.4084729848,2.3517064744,6.4786344787
685,118.4870740244,3.2379621179,3.7163227848
686,118.7320745784,3.9319384049,8.8592334778
687,118.7930963205,4.6373575964,0.8526720606
688,119.0807144952,1.3419975576,5.0706030768
689,119.1812732312,5.0535859667,6.3018280665
690,119.1844369283,5.9130196642,4.0143098274
691,119.3764301947,1.7009817321,2.3614126224
692,119.4865034815,1.9690908062,3.2437069483
693,119.5719453072,3.9526008455,5.6295956697
694,119.7150717899,1.3323437846,3.2986876964
695,120.0619951184,4.8588064286,8.4861517741
696,120.0692376781,1.6082885140,2.7491764939
697,120.3258336608,4.2690807096,3.3810137209
698,120.5855624057,6.5245064883,1.7238901532
699,120.6937526022,1.2778867256,5.5663541019
700,121.0894262956,1.5011440011,5.3657529165
701,122.5984445315,3.7167924537,0.5519040438
702,122.6349749859,6.7493365129,8.6552467127
703,122.7480249556,5.7843290035,4.3142688854
704,123.0379368195,4.6222928727,8.2517594475
705,123.2121785523,1.8018371836,5.5187836466
706,123.2936142725,4.9205473436,7.6629286859
707,123.4030412347,2.6881835012,4.5699775803
708,123.8862969962,6.5774892862,3.8397217241
709,124.0300788939,5.5178208726,4.4089076486
710,124.0395645686,6.4204158957,4.6381575392
711,124.1549222242,3.9488164067,5.4493913373
712,124.1775454165,2.3423073878,5.4406972361
713,124.2004780474,5.8579318185,9.6710170523
714,124.2057085379,5.1466963162,3.4800567337
715,124.3840362140,5.1082845407,3.9825203037
716,124.4379460590,6.7655589075,4.1752346689
717,124.5150510292,6.5893479320,0.6010310230
718,124.5590937113,6.5980454626,3.6794987250
719,124.5607747110,3.3595324356,7.9076627506
720,124.6107850351,3.6963102078,3.0947536914
721,124.6582584465,3.5849667633,7.0454501147
722,124.6832687666,0.7187289993,3.7903814300
723,125.2682311931,6.0120236171,0.7324167050
724,125.4801381607,2.4631458243,6.7525874820
725,125.6126311844,5.3191049518,6.9792074910
726,125.7174533768,2.7172279083,6.3927029869
727,125.8409050738,3.2999241987,1.3530200562
728,126.3717352988,2.7071143070,7.0821205193
729,127.3402103400,6.3965788639,0.2101855422
730,127.5930618327,4.3201698689,4.4555596460
731,127.6112980950,5.6061837193,8.4043277139
732,127.8666452884,3.7046268687,2.9618797295
733,127.8900306960,3.4196884421,2.9956551830
734,127.9728740616,0.8132149637,5.7007715726
735,127.9746351271,1.7576795582,4.6632584235
736,128.4825907777,5.4811571249,4.9307472717
737,129.6395361555,3.7724454656,3.8220951702
738,129.7140067878,1.2553309292,5.8150241675
739,129.8132709685,6.1042178616,3.3727507617
740,129.9087750257,5.8543406568,8.4708965113
741,130.0654403900,4.3263655129,4.6029267359
742,130.1195125884,3.5195886029,2.8786509213
743,130.1971234752,6.2393862836,6.8082857218
744,130.4529799241,5.2761931203,7.6722947563
745,130.6534473738,5.7163164123,2.5233417729
746,130.8585890407,6.3343886999,6.1391831205
747,130.9653557050,5.0103917959,9.6505516290
748,131.1474421597,5.1576265328,6.1663551827
749,131.2535556477,2.8453610524,0.0686073567
750,131.3348922086,6.1308725602,6.0952549177
751,131.3457125399,4.8577190647,5.3632959346
752,131.3558369484,6.5425466686,4.8270599053
753,131.7522299895,5.6322842648,5.9228188083
754,131.9020079519,2.8610100894,8.4895503763
755,131.9751129637,3.1585487719,9.2512864577
756,132.0193321249,5.5033264929,0.4984190887
757,132.0388721251,5.8453475527,7.7145919353
758,132.6470940874,2.3567467941,8.5363339193
759,132.7792315149,2.3067466837,9.2069489871
760,133.0242139910,1.6261078993,4.1255389855
761,133.1349048468,3.5625600674,2.7096985753
762,133.3498573824,3.4611415070,2.6961539310
763,133.6588649608,5.2635760298,7.9936453384
764,133.6592166087,5.3215446840,4.1932003543
765,133.9016452404,5.5294584808,8.3649053171
766,134.3001071708,5.6553128668,4.3844628412
767,134.4679344702,3.3823656215,4.3905354362
768,134.4861628668,6.6749672492,8.8560076318
769,135.1697377347,5.2625516387,1.5539020804
770,135.2994278538,3.6753990680,6.3076970126
771,135.3134451132,0.9920565655,5.3192987671
772,135.6004767728,4.1700778943,4.5102797529
773,135.6639889156,2.4630401084,3.4057110161
774,136.0759056026,1.2676784213,4.7934060391
775,136.2871723740,6.1693432138,8.2150463484
776,136.3802505265,5.2356295892,2.9702885943
777,136.5723881168,5.0358797137,4.7921627495
778,136.7202291210,5.8844660695,7.4131750256
779,136.8737523086,4.1489580551,7.3347371715
780,136.8955178031,4.0775523622,4.9423862305
781,137.1405360730,3.0023836867,4.7693726882
782,137.2144108314,4.9725297270,0.3846246244
783,137.3301889727,3.0493976918,6.2116363465
784,137.4539696558,5.7661492785,8.9484035325
785,137.5028614830,1.8171466374,6.9096558771
786,137.7171553706,2.3673995319,3.2258283695
787,137.8265067839,4.2681649233,3.7283770512
788,137.8731424409,5.9631595817,7.9273687640
789,137.9709948228,5.7435515169,7.6297696158
790,138.0429096670,4.7945029225,2.5784121516
791,138.1771444786,3.6103509625,0.5931931581
792,138.3640985314,5.6879909452,3.1486707686
793,138.5589371063,5.5917517053,7.5057937407
794,138.5834738209,4.3691699573,3.1317098596
795,138.5943773500,2.2658160113,3.1993623027
796,138.9805437386,0.6790611000,6.5746312890
797,139.0717725167,5.0877818483,8.8060138900
798,139.2962719924,6.2623972529,1.3011873275
799,139.3274997534,3.4336479211,3.1018537854
800,139.3811208072,4.0547389798,0.3596295980
801,139.4187006828,4.4287792594,3.8933461786
802,139.5558239824,6.0927614483,4.0660639545
803,139.7150320766,6.2175720414,4.7370450261
804,139.8259025002,3.9599891575,2.3030483388
805,140.1448275311,3.7492768805,9.3069378517
806,140.2200137914,4.9664138007,0.6774330959
807,140.4867831648,3.5125408361,3.9813691440
808,140.7299342428,3.8271462425,3.2352370408
809,140.7636142962,3.6290468265,9.8640143346
810,140.9487211641,5.1290266578,9.0463159726
811,140.9529616056,5.5888215075,6.6863556468
812,140.9592436580,2.7207946574,5.7672610504
813,140.9871922354,5.3622032334,9.7953525524
814,141.1256614533,3.1952863840,3.2209440089
815,141.2220697075,5.2649704368,7.1286891399
816,141.2341724832,6.0655993165,8.0140782354
817,141.9510374835,4.9818329793,2.0507745120
818,142.0942795745,6.0111821576,6.2514412692
819,142.2971711759,6.4913710480,5.7743367379
820,142.5672501772,0.2960212262,4.6168420774
821,142.5833875005,0.3048300442,5.0163339471
822,142.5863912981,6.6788986069,9.5933732590
823,142.6459007127,0.2943912248,4.7088658994
824,142.8904856671,5.6388763145,8.7311561022
825,143.1227088518,5.3429822346,1.7815298983
826,143.3200947195,0.5870450174,6.2213803631
827,143.4900587226,5.0022408428,9.4428872357
828,143.6283693277,4.4803143256,4.2461426325
829,144.0870480677,4.6726924886,0.0474409759
830,144.1127933948,6.7042503951,9.9609578256
831,144.3169760337,2.2600036026,3.0366889546
832,144.5281513753,4.5229988465,2.7458031171
833,144.6787384385,5.1127785276,7.8739466047
834,144.8108935405,4.0945621983,7.3031365138
835,145.0223053199,4.5950515946,0.4899608242
836,145.2822995999,4.5487105286,5.9134670556
837,145.4163563885,0.4722535907,5.2590759934
838,145.4984899323,4.6518731673,8.8755789432
839,145.6328884413,4.1129896494,1.2456536069
840,145.8301855394,3.7953142464,3.8878342796
841,145.8628052080,2.9933641378,2.8227173285
842,146.1657513162,6.6431480043,3.0264726871
843,146.1851503589,5.8152979487,4.6759390402
844,146.6069290139,4.1629016428,1.4170522590
845,146.7422959359,3.9114769567,0.7780396397
846,146.7736378377,3.6822520892,6.3723959294
847,146.8689055373,4.7853106006,6.2958167665
848,147.4156822971,3.4122310568,5.6479492536
849,147.7559015540,6.6489846805,2.8506523421
850,147.8717407361,3.4944966499,4.8052865292
851,147.9641286074,5.8689374731,5.6949973804
852,147.9658305816,3.9267859671,5.0831069340
853,148.2609631830,2.8832004629,4.7497149659
854,148.4257909740,5.9260385590,8.1894734416
855,148.5355106828,0.6900182581,3.9277697784
856,148.7406644949,4.9478278883,9.9230242103
857,148.8941217101,4.5187536946,9.0044291392
858,149.0391899106,3.3995424448,9.9265334285
859,149.1580141927,2.2911244880,6.1355762808
860,149.2022742319,1.6543764635,3.6959796882
861,149.8604380182,3.1318091613,9.4541520767
862,149.9011729722,5.8006765384,3.1683306629
863,149.9263308285,1.6054535997,5.8637963495
864,149.9954045427,3.2316796556,0.4974024151
865,150.2666615634,4.2224969760,6.0883303064
866,150.2935355437,1.0105915374,3.9606802612
867,150.3291498846,3.8156064754,9.2133253355
868,150.4490078378,4.0383353695,0.4497511479
869,150.4990764491,3.2016936035,9.8757160108
870,150.9089473853,1.4364706174,3.6428120074
871,151.0943552776,6.1313784011,2.3966412562
872,151.2423369509,3.6333951893,3.4190773514
873,151.3656191737,0.8036493154,3.5401770102
874,151.5797802684,3.3050708506,6.9585311380
875,151.8485990124,3.4328371132,5.4132824896
876,151.8772278787,4.6391933637,0.4064261793
877,151.9947555731,3.8386374736,3.8764818159
878,152.0370243542,3.9908392432,5.6454972367
879,152.0676235743,3.2528825876,4.1846942170
880,152.0844465585,2.7343713303,5.1050129113
881,152.2111436390,4.0901709170,2.0999173921
882,152.6224752066,2.9385803431,6.0870175785
883,152.6328584032,3.4663671275,3.6538961013
884,152.9320670699,5.3097264966,4.4286915201
885,153.2971992282,2.3535351273,3.2039257959
886,153.4595985705,3.2430999893,7.3133790771
887,153.5800050718,5.7872410660,7.8475895862
888,153.6013950250,3.3991557828,2.3328295285
889,154.0477820184,1.6848989802,4.3551337671
890,154.1579562971,4.9519500158,4.0433828524
891,154.3072622183,4.9568828039,9.8439024637
892,154.5749971290,5.5626722274,9.0189446442
893,154.6659867220,3.9496541460,0.4103515034
894,154.7251846508,4.5350569610,7.5268306904
895,154.8881599695,0.0351298486,3.3519916843
896,155.1824338812,5.4074299804,3.0405629431
897,155.4227674640,2.9229459529,4.3854404066
898,156.3180256106,6.4737409825,4.3412251737
899,156.3391279963,2.4627118979,5.3699806840
900,156.3999694779,2.6040554493,4.9409785184
901,156.4753356176,5.1097796828,0.4785786322
902,156.5804964519,6.2054541941,0.3095893315
903,156.7919281681,3.3241625961,1.5952016463
904,156.9879307984,3.5432702906,8.3437341827
905,157.3885405544,1.4888884190,5.0495000351
906,157.6475543533,3.3380051180,9.5231577163
907,157.7647803167,1.2102279230,5.8345936171
908,157.7965740195,4.7951341729,7.3553025222
909,157.8304754163,6.3697305772,9.6022202921
910,157.8401381685,5.7694211519,8.9797658909
911,157.9187283250,1.0465709099,5.5855853593
912,157.9401909155,4.2852601011,0.7688374727
913,157.9742054503,1.7988968607,5.7404021757
914,157.9944465023,3.9613987689,9.8350356692
915,158.0453228765,4.8028802592,0.4058022277
916,158.2546712153,0.0319292490,5.0318195639
917,158.2713486801,4.7427844239,6.7783591177
918,158.5761692595,6.4570206827,9.3044147031
919,158.7926526673,4.7556004623,6.3195604064
920,159.0695942846,5.6678125825,5.7029041126
921,159.5855343041,5.4340187797,3.2653477741
922,159.7706542117,5.3977740159,4.2855865189
923,159.7773537677,2.9303840721,9.8043972344
924,159.9539377783,3.6699064067,9.1384491830
925,159.9693265737,5.0811138663,7.2040558079
926,159.9822721872,3.2451208262,6.1144262263
927,159.9897815831,3.2955745669,2.9365141363
928,159.9978227608,3.5102370573,7.3959094599
929,160.0161192788,5.1250891951,7.9026439912
930,160.0439312535,5.4419680455,7.5108802804
931,160.0595430916,2.9382373089,5.0594128483
932,160.0922034341,5.1477295598,6.3504492706
933,160.1014504879,5.3276442281,5.0385077405
934,160.1390552048,2.1666869433,3.8795432413
935,160.2855465317,5.1722527582,8.8963770245
936,160.3127133080,5.0812794448,8.9439987129
937,160.3484327174,3.5104781536,5.7909036254
938,160.3690702241,6.0187245764,7.1062060994
939,160.4237352191,6.0329409875,8.0898265942
940,160.4311289237,5.2431748747,5.1607772739
941,160.4728717799,4.9254779485,2.9616320502
942,161.0054110881,3.9213105946,0.0401904354
943,161.0444722754,1.7348343997,4.2159234159
944,161.1968928556,6.0549678343,5.2924374888
945,161.2412376776,3.6648478793,6.2178823572
946,161.2446216013,4.6548249221,7.8057209875
947,161.3189690328,6.2194942629,2.7493192410
948,161.3924016321,5.5626499106,7.4218580975
949,161.3994368343,3.8358115948,4.3820079161
950,161.5769110208,0.4558274848,4.2549838669
951,161.5876731294,6.4481101361,6.2393871226
952,161.6264897884,5.2764454826,9.3354306741
953,161.6372779932,0.3982675172,4.4890099261
954,161.9136370455,0.8383718618,6.2302390669
955,162.0329091627,6.9968518867,4.9727508295
956,162.2822213339,4.5556265299,5.0974012463
957,162.4188182230,5.7295737900,8.5541351961
958,162.4680670163,2.7177090333,3.3456421057
959,162.8574666197,2.5860111177,4.7790430331
960,162.9119165489,1.0339817800,3.8671062367
961,163.1859765689,4.0195197883,3.8541847289
962,163.5227022937,1.0505946572,3.6894263167
963,163.6588615906,5.0660548127,6.3834235192
964,163.6980005751,3.9442219222,8.9726017779
965,163.7081121021,2.2532175027,5.2053409742
966,163.8325985176,4.6811439768,8.8809856912
967,163.8362739007,5.7957771458,9.2335677135
968,164.1147628273,0.4169999350,6.5762634798
969,164.2689877375,5.3143155933,4.4030284476
970,164.3203923196,5.3004441229,2.7194057680
971,164.4558605706,5.4272469787,1.7453622258
972,164.6534711148,6.8161872587,4.0751602390
973,164.6800139842,6.3540881122,3.9484298063
974,165.2827469960,4.7044160100,0.2371114495
975,165.3676601684,3.7526351695,6.2007679342
976,165.4269848253,5.1623461139,1.0669706668
977,165.6103621183,4.5385940294,7.1187482617
978,165.6478951344,4.7067542338,4.7674022193
979,165.6667748618,3.0954398719,3.5004076960
980,165.7967709931,6.2430183383,4.7817808772
981,165.8565082480,1.4271417828,5.4294337661
982,165.9463985528,4.3821558719,7.3637255199
983,166.0117037244,5.9655742960,5.0439027885
984,166.1051781748,2.5405632378,6.1357382390
985,166.2756161692,4.2962042298,5.0403306413
986,166.4517675782,2.1374724548,4.7242487819
987,166.7410264141,5.2100573164,0.2935661482
988,166.8533602075,0.6782269928,4.2999907704
989,167.1075566817,6.3743301465,8.2999439652
990,167.1557914470,5.5619667935,2.8591543387
991,167.4498804706,4.9895490933,5.2171370411
992,167.9971239553,4.2933249633,4.4517736295
993,168.0485179474,6.8857843114,8.0372540082
994,168.1638740118,3.2850866109,3.2740170731
995,168.5003294912,5.2648698941,9.4547665543
996,168.5041133525,3.9902980209,6.2076485022
997,168.6665937350,1.2345515146,5.5864314856
998,168.6757940659,3.3842994548,4.3278110801
999,169.0406139626,2.0501087948,3.4619147020
1000,169.5490192607,1.6001835972,5.7597321387
