death_index,death_time,x,y
591,27.6032569727,0.1912221290,5.7027493166
592,27.6061734771,9.1095251083,8.4543483153
593,27.7114222810,1.5581533575,4.4369471276
594,27.8248912240,1.9645047948,9.0188190648
595,27.8700363682,5.3355896074,9.2443747296
596,27.9814647522,0.9142118982,4.9973038176
597,27.9939763971,7.2952935786,9.5692791103
598,28.0646727699,0.9668334884,3.9270862333
599,28.3235052665,0.5716606083,2.4214456272
600,28.3928908568,7.8214071688,9.5885279432
601,28.3947019574,9.8669800015,8.1401308998
602,28.5492998179,6.6707165204,7.4340108122
603,28.5600653453,4.2127881611,7.9645155273
604,28.6510391810,9.9600747569,6.0441535772
605,28.6691768121,5.2102432749,5.6978504509
606,28.6983803641,7.4810460154,5.4883762520
607,28.7852764959,2.9541918599,8.4524084912
608,28.9048432724,4.3635685896,4.8363689035
609,28.9908010140,8.0282318600,6.0973629501
610,29.0756969710,8.1553206914,9.1547672430
611,29.0998495578,0.1485581392,2.3034549753
612,29.1619111937,0.4632221142,3.1670473487
613,29.1619543383,1.7460893341,8.3894154099
614,29.2035083356,6.9985755252,5.0455909585
615,29.2323593810,8.3669762728,3.8662928749
616,29.2688153471,0.4484244382,4.6453552079
617,29.2756532791,0.3646062846,5.5154031997
618,29.2848165354,9.4390124259,5.4242327999
619,29.2992851256,4.4243740394,5.2759428996
620,29.3184179496,5.6844141217,5.5463315563
621,29.4129666988,8.1381706031,4.8791727684
622,29.4718486347,3.4777948561,9.7431570894
623,29.4728074869,7.1821045845,7.6474130779
624,29.5015684855,3.9740140716,8.7645452179
625,29.6151720383,6.3965509559,8.8168448657
626,29.7747664130,9.6896539677,1.8241635287
627,29.8270129609,6.1030230818,7.4020250109
628,29.8377944865,8.0689434427,6.2550167370
629,29.8492647234,9.5000605458,5.1699785001
630,29.8535129262,4.8453960034,7.9537158493
631,29.8581414788,2.5504767251,4.2299918363
632,29.9743806439,1.1073983979,2.3427937166
633,30.1148210862,0.2706544620,7.6833981955
634,30.1561605162,8.1807606628,7.3451365244
635,30.2041709057,2.6914298915,7.0993423264
636,30.3833181055,1.0221821708,8.5969135174
637,30.4811321225,7.7481794847,7.2344196277
638,30.5287196659,3.0163144407,8.7694359441
639,30.5440676822,1.3480901498,9.4793819551
640,30.7209655684,6.6289764378,1.1168036591
641,30.7518202050,2.5937599503,1.9496454589
642,30.9394247086,6.6200323690,1.1555479481
643,30.9480691543,1.8336506896,5.8253920143
644,31.0147450621,4.2189715818,1.3075978938
645,31.0298945283,9.5216650783,6.3336246894
646,31.0589353695,2.9640754299,1.2312771244
647,31.1060743238,2.3336716104,1.9052948591
648,31.1392459658,3.7495140153,6.0076589550
649,31.1524829322,5.5715682131,0.0523791377
650,31.1549516329,5.8522358213,4.1862169050
651,31.1979420470,8.0167532454,6.5679757562
652,31.1981258485,8.3034816557,0.8290521727
653,31.2094374904,9.8088547948,0.4475204284
654,31.2108810608,6.7444318862,5.6693474379
655,31.2134284104,0.0935611397,3.8473435081
656,31.2836190967,7.0246319288,4.3221584228
657,31.3689175780,3.2952323251,0.8316012800
658,31.3736906966,1.4288080968,4.4529589943
659,31.3773004335,9.7041355334,7.1604290187
660,31.4484356440,0.1160635522,5.9530452786
661,31.4870940044,9.3242475458,7.2339528824
662,31.6973184685,4.7728339103,9.8297982392
663,31.7298418230,6.8523980360,8.2176813450
664,31.7443872418,6.4367245825,8.9380164386
665,31.9449708918,9.5023187893,8.9798424726
666,31.9526051112,9.1595959871,5.1963681205
667,31.9639664089,0.2941848899,6.1471808829
668,31.9908135564,2.0284995614,6.3941399458
669,32.0030886716,9.6316613548,0.2457304215
670,32.0129732277,9.9931292893,5.5060528144
671,32.0167702287,9.3096226381,1.8698099427
672,32.0464798900,7.6908950716,4.5024664126
673,32.0597777113,4.7282852834,2.5123063637
674,32.0619341143,2.9928639146,0.9811667073
675,32.0628259572,7.4518958326,2.3920562482
676,32.0834518185,1.6295512195,3.8164636673
677,32.1238811808,9.6222808783,2.6217195975
678,32.1306740275,9.0136455587,0.6452210248
679,32.1536867335,3.6745772088,5.0709982769
680,32.1846742606,9.0404473742,3.2825352807
681,32.2004679415,8.2393054147,4.4696748054
682,32.2721227684,3.1746035077,0.2969404459
683,32.2913977568,6.3206750243,3.7050995460
684,32.2979061655,8.9080687436,4.2854220660
685,32.5179012055,0.3935974744,3.9871342476
686,32.5832744501,2.8454193343,5.4321996165
687,32.6376208768,4.8076941385,6.6830582524
688,32.6623660931,0.4220587539,8.9717064087
689,32.6789948228,3.7430942528,5.6881395847
690,32.7008600105,0.2273570224,4.3790661312
691,32.7438891624,0.0090802663,9.0820915588
692,32.7661208458,3.4722029888,8.2969212049
693,32.8102556282,0.0402792251,2.9656776050
694,32.9234337683,2.7785502333,4.9230877536
695,32.9607383368,2.3052527109,8.2070386939
696,33.5473274812,1.5967756881,1.8424775836
697,33.6453252883,9.5339419940,9.3953527778
698,33.7532205547,2.6555096082,0.6136250114
699,33.9662164769,5.9108294796,0.5381797662
700,33.9982235867,9.5669871997,9.7624768125
701,34.0738012436,2.2075197098,5.4983603684
702,34.0745474320,2.6238663770,8.1412335438
703,34.1185063355,8.4923072544,4.6923421698
704,34.1881475312,2.0113659841,4.9178295327
705,34.2010737133,9.0564570585,7.6401134462
706,34.2022643554,3.8124108385,0.1635288405
707,34.3382691644,2.6990496368,3.7557806233
708,34.3745682300,0.6365742020,2.8706581072
709,34.3998038361,2.9452438066,1.6412126589
710,34.4326009521,2.7377173088,5.1880537249
711,34.6634479463,3.9025502442,4.4757110761
712,34.6842757153,9.3734917260,9.7339052318
713,34.7217805063,8.8375227252,9.8223226487
714,34.7804626359,0.6284008890,0.1459695063
715,34.7822757924,0.2941839346,3.8088607741
716,34.8003611537,6.8075243868,7.0869968395
717,34.8236451206,9.3583455865,1.2933837864
718,34.8473212287,7.5870638249,9.7070103251
719,34.8587297567,0.9568797835,5.7891743439
720,34.8610531320,7.0745052993,9.3645436585
